HG2_600_1 - Time [s],HG2_600_2 - Power [W],HG2_600_3 - Time [s],HG2_600_4 - Energy [Wh],HG2_450_1 - Time [s],HG2_450_2 - Power [W],HG2_450_3 - Time [s],HG2_450_4 - Energy [Wh],Pack_1 - Time [s],Pack_2 - Power [W],Pack_3 - Time [s],Pack_4 - Energy [Wh]
49.34,-6.329550295,49.34,0.383881486,49.34,-6.719971154,49.34,0.407560157,49.34,-3595.184567,49.34,218.0446841
49.35,-6.30934776,49.35,0.383899032,49.35,-6.698522481,49.35,0.407578786,49.35,-3583.709527,49.35,218.0546503
49.36,-6.315369715,49.36,0.38391656,49.36,-6.704915884,49.36,0.407597394,49.36,-3587.129998,49.36,218.064606
49.37,-6.360860716,49.37,0.383934165,49.37,-6.753212872,49.37,0.407616086,49.37,-3612.968887,49.37,218.074606
49.38,-6.395103997,49.38,0.383951891,49.38,-6.789568356,49.38,0.407634905,49.38,-3632.41907,49.38,218.0846743
49.39,-6.398531956,49.39,0.383969667,49.39,-6.793207759,49.39,0.407653777,49.39,-3634.366151,49.39,218.0947706
49.4,-6.385970834,49.4,0.383987425,49.4,-6.779871839,49.4,0.407672631,49.4,-3627.231434,49.4,218.1048575
49.41,-6.3475109,49.41,0.384005104,49.41,-6.73903961,49.41,0.4076914,49.41,-3605.386191,49.41,218.114899
49.42,-6.368197959,49.42,0.384022746,49.42,-6.761002693,49.42,0.40771013,49.42,-3617.136441,49.42,218.1249195
49.43,-6.472463786,49.43,0.384040572,49.43,-6.87169987,49.43,0.407729056,49.43,-3676.35943,49.43,218.1350447
49.44,-6.604660138,49.44,0.384058746,49.44,-7.012050389,49.44,0.407748351,49.44,-3751.446958,49.44,218.1453678
49.45,-6.703318926,49.45,0.384077253,49.45,-7.116794673,49.45,0.407767999,49.45,-3807.48515,49.45,218.1558797
49.46,-6.713926496,49.46,0.38409591,49.46,-7.128056541,49.46,0.407787807,49.46,-3813.51025,49.46,218.1664766
49.47,-6.660796406,49.47,0.384114488,49.47,-7.071649269,49.47,0.407807532,49.47,-3783.332359,49.47,218.1770295
49.48,-6.633851479,49.48,0.384132933,49.48,-7.043042318,49.48,0.407827114,49.48,-3768.02764,49.48,218.1875058
49.49,-6.726701855,49.49,0.384151481,49.49,-7.141619913,49.49,0.407846806,49.49,-3820.766653,49.49,218.1980414
49.5,-6.777484443,49.5,0.384170268,49.5,-7.195534885,49.5,0.407866751,49.5,-3849.611164,49.5,218.208712
49.51,-6.709956989,49.51,0.384189019,49.51,-7.123842186,49.51,0.407886659,49.51,-3811.25557,49.51,218.2193627
49.52,-6.584367882,49.52,0.384207477,49.52,-6.990506462,49.52,0.407906256,49.52,-3739.920957,49.52,218.2298472
49.53,-6.428443862,49.53,0.384225538,49.53,-6.824964699,49.53,0.407925431,49.53,-3651.356114,49.53,218.2401053
49.54,-6.366366666,49.54,0.384243269,49.54,-6.759058442,49.54,0.407944256,49.54,-3616.096266,49.54,218.2501768
49.55,-6.458373098,49.55,0.384261055,49.55,-6.856740036,49.55,0.407963139,49.55,-3668.355919,49.55,218.2602795
49.56,-6.632820755,49.56,0.384279245,49.56,-7.041948017,49.56,0.407982451,49.56,-3767.442189,49.56,218.2706114
49.57,-6.816845624,49.57,0.384297942,49.57,-7.237323953,49.57,0.408002301,49.57,-3871.968315,49.57,218.2812308
49.58,-6.92350778,49.58,0.384317058,49.58,-7.350565269,49.58,0.408022596,49.58,-3932.552419,49.58,218.2920889
49.59,-7.02500682,49.59,0.384336399,49.59,-7.458324998,49.59,0.40804313,49.59,-3990.203874,49.59,218.3030744
49.6,-7.182037305,49.6,0.384356142,49.6,-7.625041476,49.6,0.408064091,49.6,-4079.397189,49.6,218.3142886
49.61,-7.320270369,49.61,0.384376302,49.61,-7.771801064,49.61,0.408085495,49.61,-4157.913569,49.61,218.3257397
49.62,-7.433121742,49.62,0.384396806,49.62,-7.891613363,49.62,0.408107264,49.62,-4222.013149,49.62,218.3373861
49.63,-7.524333524,49.63,0.38441759,49.63,-7.988451293,49.63,0.408129329,49.63,-4273.821442,49.63,218.3491913
49.64,-7.617657517,49.64,0.384438623,49.64,-8.087531718,49.64,0.408151659,49.64,-4326.829469,49.64,218.3611378
49.65,-7.74962112,49.65,0.384459962,49.65,-8.227635133,49.65,0.408174315,49.65,-4401.784796,49.65,218.3732584
49.66,-7.939490885,49.66,0.384481753,49.66,-8.429216491,49.66,0.40819745,49.66,-4509.630822,49.66,218.3856356
49.67,-8.170446929,49.67,0.38450414,49.67,-8.674418422,49.67,0.408221218,49.67,-4640.813856,49.67,218.3983515
49.68,-8.382156516,49.68,0.384527155,49.68,-8.899186731,49.68,0.408245652,49.68,-4761.064901,49.68,218.4114239
49.69,-8.561831665,49.69,0.384550703,49.69,-9.089944646,49.69,0.408270653,49.69,-4863.120386,49.69,218.4247991
49.7,-8.736112831,49.7,0.384574739,49.7,-9.274975865,49.7,0.408296172,49.7,-4962.112088,49.7,218.438452
49.71,-8.920576959,49.71,0.384599271,49.71,-9.470818154,49.71,0.408322217,49.71,-5066.887713,49.71,218.4523861
49.72,-9.126002669,49.72,0.384624345,49.72,-9.688914984,49.72,0.408348838,49.72,-5183.569516,49.72,218.4666281
49.73,-9.329431976,49.73,0.384650001,49.73,-9.904892266,49.73,0.408376075,49.73,-5299.117362,49.73,218.4812004
49.74,-9.531986717,49.74,0.384676205,49.74,-10.11994104,49.74,0.408403896,49.74,-5414.168455,49.74,218.4960842
49.75,-9.77291748,49.75,0.384703024,49.75,-10.37573295,49.75,0.408432369,49.75,-5551.017129,49.75,218.5113174
49.76,-10.04996631,49.76,0.384730569,49.76,-10.66987078,49.76,0.408461613,49.76,-5708.380866,49.76,218.5269631
49.77,-10.35432354,49.77,0.384758919,49.77,-10.99300144,49.77,0.408491712,49.77,-5881.255773,49.77,218.5430661
49.78,-10.65375024,49.78,0.384788133,49.78,-11.31089745,49.78,0.408522728,49.78,-6051.330138,49.78,218.5596593
49.79,-10.88913666,49.79,0.384818081,49.79,-11.56080304,49.79,0.408554523,49.79,-6185.029624,49.79,218.5766699
49.8,-11.08241393,49.8,0.384848618,49.8,-11.76600208,49.8,0.408586944,49.8,-6294.811112,49.8,218.594015
49.81,-11.26207847,49.81,0.384879662,49.81,-11.95674873,49.81,0.408619903,49.81,-6396.86057,49.81,218.6116479
49.82,-11.43745671,49.82,0.384911205,49.82,-12.14294469,49.82,0.408653392,49.82,-6496.475411,49.82,218.6295646
49.83,-11.59020688,49.83,0.384943204,49.83,-12.30511684,49.83,0.408687364,49.83,-6583.237507,49.83,218.6477399
49.84,-11.73071956,49.84,0.384975604,49.84,-12.45429665,49.84,0.408721763,49.84,-6663.048708,49.84,218.666143
49.85,-11.85698825,49.85,0.385008384,49.85,-12.58835389,49.85,0.408756565,49.85,-6734.769329,49.85,218.6847622
49.86,-12.00310283,49.86,0.385041516,49.86,-12.74348113,49.86,0.40879174,49.86,-6817.762407,49.86,218.7035811
49.87,-12.24839478,49.87,0.385075189,49.87,-13.00390324,49.87,0.408827491,49.87,-6957.088235,49.87,218.7227075
49.88,-12.58465243,49.88,0.385109689,49.88,-13.36090202,49.88,0.408864119,49.88,-7148.082581,49.88,218.7423036
49.89,-12.95253807,49.89,0.385145181,49.89,-13.75147967,49.89,0.4089018,49.89,-7357.041626,49.89,218.762463
49.9,-13.27761405,49.9,0.385181653,49.9,-14.09660706,49.9,0.408940521,49.9,-7541.684779,49.9,218.7831787
49.91,-13.52125617,49.91,0.385218908,49.91,-14.35527758,49.91,0.408980074,49.91,-7680.073504,49.91,218.8043398
49.92,-13.70269696,49.92,0.385256742,49.92,-14.54791005,49.92,0.409020242,49.92,-7783.131875,49.92,218.8258296
49.93,-13.84636182,49.93,0.385295024,49.93,-14.70043648,49.93,0.409060885,49.93,-7864.733514,49.93,218.8475736
49.94,-13.95364053,49.94,0.385333649,49.94,-14.81433238,49.94,0.409101893,49.94,-7925.667821,49.94,218.8695126
49.95,-14.05422761,49.95,0.385372553,49.95,-14.9211239,49.95,0.409143197,49.95,-7982.801285,49.95,218.8916102
49.96,-14.17976579,49.96,0.385411767,49.96,-15.05440555,49.96,0.409184829,49.96,-8054.106968,49.96,218.9138837
49.97,-14.35896726,49.97,0.385451399,49.97,-15.24466056,49.97,0.409226906,49.97,-8155.893402,49.97,218.9363946
49.98,-14.61288751,49.98,0.385491643,49.98,-15.51424319,49.98,0.409269632,49.98,-8300.120104,49.98,218.959253
49.99,-14.88273601,49.99,0.385532633,49.99,-15.80073655,49.99,0.40931315,49.99,-8453.394052,49.99,218.9825354
50,-15.09883019,50,0.385574307,50,-16.0301599,50,0.409357395,50,-8576.135547,50,219.0062062
50.01,-15.1759313,50.01,0.385616398,50.01,-16.11201678,50.01,0.409402082,50.01,-8619.928976,50.01,219.0301139
50.02,-15.16440028,50.02,0.385658543,50.02,-16.0997745,50.02,0.409446827,50.02,-8613.379358,50.02,219.0540523
50.03,-15.16810565,50.03,0.38570066,50.03,-16.10370843,50.03,0.409491542,50.03,-8615.48401,50.03,219.0779748
50.04,-15.23182423,50.04,0.385742872,50.04,-16.17135731,50.04,0.409536357,50.04,-8651.676161,50.04,219.1019511
50.05,-15.41534787,50.05,0.385785427,50.05,-16.3662011,50.05,0.409581537,50.05,-8755.917589,50.05,219.1261224
50.06,-15.59912728,50.06,0.385828536,50.06,-16.56131644,50.06,0.409627305,50.06,-8860.304294,50.06,219.1506084
50.07,-15.64164027,50.07,0.38587197,50.07,-16.60645172,50.07,0.409673419,50.07,-8884.451671,50.07,219.1752789
50.08,-15.50419531,50.08,0.385915258,50.08,-16.46052885,50.08,0.409719377,50.08,-8806.382935,50.08,219.1998666
50.09,-15.21336165,50.09,0.385957932,50.09,-16.15175592,50.09,0.409764683,50.09,-8641.189415,50.09,219.2241054
50.1,-14.82554409,50.1,0.385999639,50.1,-15.74001691,50.1,0.409808962,50.1,-8420.909044,50.1,219.2477947
50.11,-14.42644849,50.11,0.386040231,50.11,-15.31630419,50.11,0.409852059,50.11,-8194.222742,50.11,219.2708515
50.12,-14.08186099,50.12,0.38607979,50.12,-14.95046177,50.12,0.409894057,50.12,-7998.497045,50.12,219.2933206
50.13,-13.80730681,50.13,0.386118481,50.13,-14.65897247,50.13,0.409935135,50.13,-7842.550269,50.13,219.3152973
50.14,-13.64539015,50.14,0.386156573,50.14,-14.48706842,50.14,0.409975577,50.14,-7750.581604,50.14,219.3369335
50.15,-13.56708191,50.15,0.386194351,50.15,-14.40392996,50.15,0.410015685,50.15,-7706.102527,50.15,219.3583914
50.16,-13.51024878,50.16,0.386231952,50.16,-14.34359122,50.16,0.410055605,50.16,-7673.821305,50.16,219.3797487
50.17,-13.41554079,50.17,0.386269363,50.17,-14.24304143,50.17,0.410095324,50.17,-7620.027167,50.17,219.4009982
50.18,-13.21345915,50.18,0.386306361,50.18,-14.02849495,50.18,0.410134603,50.18,-7505.244797,50.18,219.4220128
50.19,-12.90706527,50.19,0.386342638,50.19,-13.70320201,50.19,0.410173119,50.19,-7331.213075,50.19,219.4426184
50.2,-12.50659212,50.2,0.386377937,50.2,-13.27802678,50.2,0.410210595,50.2,-7103.744326,50.2,219.4626685
50.21,-12.01243457,50.21,0.386411968,50.21,-12.75338848,50.21,0.410246725,50.21,-6823.062836,50.21,219.481998
50.22,-11.51701211,50.22,0.386444603,50.22,-12.22740725,50.22,0.410281373,50.22,-6541.662879,50.22,219.5005347
50.23,-11.1068119,50.23,0.386475969,50.23,-11.79190497,50.23,0.410314674,50.23,-6308.669158,50.23,219.5183504
50.24,-10.8866671,50.24,0.386506436,50.24,-11.55818115,50.24,0.41034702,50.24,-6183.626915,50.24,219.5356556
50.25,-10.87132303,50.25,0.386536627,50.25,-11.54189061,50.25,0.410379073,50.25,-6174.911479,50.25,219.552804
50.26,-10.88437354,50.26,0.386566857,50.26,-11.55574611,50.26,0.410411168,50.26,-6182.324169,50.26,219.5699751
50.27,-10.77463613,50.27,0.386596973,50.27,-11.43923985,50.27,0.410443142,50.27,-6119.993321,50.27,219.5870809
50.28,-10.44211808,50.28,0.386626472,50.28,-11.08621134,50.28,0.41047446,50.28,-5931.123069,50.28,219.603836
50.29,-9.970281626,50.29,0.386654802,50.29,-10.58527096,50.29,0.410504537,50.29,-5663.119964,50.29,219.6199274
50.3,-9.521999264,50.3,0.386681822,50.3,-10.10933754,50.3,0.410533224,50.3,-5408.495582,50.3,219.6352748
50.31,-9.210837637,50.31,0.386707779,50.31,-9.778982763,50.31,0.410560782,50.31,-5231.755778,50.31,219.6500182
50.32,-9.073163079,50.32,0.386733129,50.32,-9.632816129,50.32,0.410587695,50.32,-5153.556629,50.32,219.664417
50.33,-9.033283397,50.33,0.386758264,50.33,-9.590476578,50.33,0.410614381,50.33,-5130.904969,50.33,219.678694
50.34,-8.985564311,50.34,0.386783298,50.34,-9.539814072,50.34,0.410640959,50.34,-5103.800529,50.34,219.6929133
50.35,-8.872992137,50.35,0.386808112,50.35,-9.420298194,50.35,0.410667304,50.35,-5039.859534,50.35,219.7070079
50.36,-8.683017118,50.36,0.386832494,50.36,-9.21860509,50.36,0.41069319,50.36,-4931.953723,50.36,219.7208568
50.37,-8.464385454,50.37,0.386856298,50.37,-8.986487735,50.37,0.410718462,50.37,-4807.770938,50.37,219.7343771
50.38,-8.234188872,50.38,0.386879478,50.38,-8.742092111,50.38,0.410743072,50.38,-4677.019279,50.38,219.7475433
50.39,-7.97377656,50.39,0.386901985,50.39,-8.465616983,50.39,0.410766967,50.39,-4529.105086,50.39,219.7603274
50.4,-7.611915978,50.4,0.386923629,50.4,-8.081436029,50.4,0.410789946,50.4,-4323.568276,50.4,219.7726212
50.41,-7.208593232,50.41,0.38694418,50.41,-7.653235432,50.41,0.410811765,50.41,-4094.480956,50.41,219.7842944
50.42,-6.884364249,50.42,0.386963701,50.42,-7.309007278,50.42,0.41083249,50.42,-3910.318894,50.42,219.7953821
50.43,-6.729676352,50.43,0.386982547,50.43,-7.144777884,50.43,0.410852499,50.43,-3822.456168,50.43,219.8060867
50.44,-6.803614451,50.44,0.387001303,50.44,-7.223276651,50.44,0.410872411,50.44,-3864.453008,50.44,219.8167401
50.45,-6.993405418,50.45,0.387020475,50.45,-7.424774351,50.45,0.410892766,50.45,-3972.254278,50.45,219.8276298
50.46,-7.081966723,50.46,0.387040077,50.46,-7.518798315,50.46,0.410913578,50.46,-4022.557099,50.46,219.838764
50.47,-6.904935584,50.47,0.387059571,50.47,-7.330847499,50.47,0.410934273,50.47,-3922.003412,50.47,219.8498361
50.48,-6.453401627,50.48,0.387078126,50.48,-6.851461914,50.48,0.410953973,50.48,-3665.532124,50.48,219.8603755
50.49,-5.995798457,50.49,0.38709536,50.49,-6.365632755,50.49,0.41097227,50.49,-3405.613524,50.49,219.8701643
50.5,-5.724885452,50.5,0.387111562,50.5,-6.078009228,50.5,0.410989471,50.5,-3251.734937,50.5,219.879367
50.51,-5.712046262,50.51,0.38712739,50.51,-6.064378088,50.51,0.411006276,50.51,-3244.442277,50.51,219.8883574
50.52,-5.886828115,50.52,0.387143485,50.52,-6.249940877,50.52,0.411023363,50.52,-3343.718369,50.52,219.8974994
50.53,-6.097349125,50.53,0.387160152,50.53,-6.473447295,50.53,0.411041058,50.53,-3463.294303,50.53,219.9069662
50.54,-6.235470484,50.54,0.387177313,50.54,-6.620088289,50.54,0.411059278,50.54,-3541.747235,50.54,219.9167139
50.55,-6.28241552,50.55,0.387194724,50.55,-6.669929001,50.55,0.411077763,50.55,-3568.412015,50.55,219.9266031
50.56,-6.147535351,50.56,0.387212028,50.56,-6.526729121,50.56,0.411096135,50.56,-3491.80008,50.56,219.9364322
50.57,-5.874857779,50.57,0.387228717,50.57,-6.237232185,50.57,0.411113853,50.57,-3336.919219,50.57,219.9459112
50.58,-5.638037502,50.58,0.387244668,50.58,-5.985804301,50.58,0.411130787,50.58,-3202.405301,50.58,219.9549712
50.59,-5.483942163,50.59,0.387260089,50.59,-5.822204016,50.59,0.41114716,50.59,-3114.879149,50.59,219.9637305
50.6,-5.448989379,50.6,0.387275238,50.6,-5.785095266,50.6,0.411163243,50.6,-3095.025967,50.6,219.9723349
50.61,-5.537252753,50.61,0.387290482,50.61,-5.878802922,50.61,0.411179428,50.61,-3145.159564,50.61,219.980994
50.62,-5.655657183,50.62,0.387306042,50.62,-6.004510804,50.62,0.411195947,50.62,-3212.41328,50.62,219.9898318
50.63,-5.730615384,50.63,0.387321877,50.63,-6.084092594,50.63,0.411212759,50.63,-3254.989538,50.63,219.9988259
50.64,-5.713402017,50.64,0.387337793,50.64,-6.065817469,50.64,0.411229657,50.64,-3245.212346,50.64,220.0078663
50.65,-5.618445746,50.65,0.387353537,50.65,-5.965004082,50.65,0.411246372,50.65,-3191.277184,50.65,220.0168089
50.66,-5.501319153,50.66,0.387368972,50.66,-5.840652857,50.66,0.411262759,50.66,-3124.749279,50.66,220.0255758
50.67,-5.397311697,50.67,0.387384096,50.67,-5.730229989,50.67,0.411278816,50.67,-3065.673044,50.67,220.0341668
50.68,-5.318843592,50.68,0.387398969,50.68,-5.646921795,50.68,0.411294606,50.68,-3021.10316,50.68,220.0426144
50.69,-5.253409545,50.69,0.387413648,50.69,-5.577451629,50.69,0.411310191,50.69,-2983.936621,50.69,220.0509519
50.7,-5.182521463,50.7,0.38742814,50.7,-5.502191011,50.7,0.411325576,50.7,-2943.672191,50.7,220.0591833
50.71,-5.109471232,50.71,0.387442428,50.71,-5.424634878,50.71,0.411340746,50.71,-2902.17966,50.71,220.0672994
50.72,-5.043973243,50.72,0.387456522,50.72,-5.355096827,50.72,0.41135571,50.72,-2864.976802,50.72,220.0753046
50.73,-5.00373029,50.73,0.387470467,50.73,-5.312371598,50.73,0.411370514,50.73,-2842.118805,50.73,220.0832251
